,index,classes,wav_path
20765,23239,no,.\train\audio\no\6940f7f3_nohash_2.wav
20766,23240,no,.\train\audio\no\695c2127_nohash_0.wav
20767,23241,no,.\train\audio\no\695c2127_nohash_1.wav
20768,23244,no,.\train\audio\no\69f609ec_nohash_0.wav
20769,23245,no,.\train\audio\no\6a014b29_nohash_0.wav
20770,23248,no,.\train\audio\no\6a497f80_nohash_0.wav
20771,23249,no,.\train\audio\no\6a497f80_nohash_1.wav
20772,23252,no,.\train\audio\no\6ac35824_nohash_0.wav
20773,23253,no,.\train\audio\no\6ac35824_nohash_1.wav
20774,23254,no,.\train\audio\no\6add0595_nohash_0.wav
20775,23255,no,.\train\audio\no\6af4aa07_nohash_0.wav
20776,23256,no,.\train\audio\no\6b81fead_nohash_0.wav
20777,23257,no,.\train\audio\no\6c0f6493_nohash_0.wav
20778,23258,no,.\train\audio\no\6c0f6493_nohash_1.wav
20779,23259,no,.\train\audio\no\6c0f6493_nohash_2.wav
20780,23260,no,.\train\audio\no\6c0f6493_nohash_3.wav
20781,23262,no,.\train\audio\no\6c429c7b_nohash_0.wav
20782,23263,no,.\train\audio\no\6c429c7b_nohash_1.wav
20783,23264,no,.\train\audio\no\6c429c7b_nohash_2.wav
20784,23265,no,.\train\audio\no\6c429c7b_nohash_3.wav
20785,23266,no,.\train\audio\no\6c429c7b_nohash_4.wav
20786,23267,no,.\train\audio\no\6c9223bd_nohash_0.wav
20787,23268,no,.\train\audio\no\6c968bd9_nohash_0.wav
20788,23269,no,.\train\audio\no\6c968bd9_nohash_1.wav
20789,23270,no,.\train\audio\no\6c968bd9_nohash_2.wav
20790,23271,no,.\train\audio\no\6c968bd9_nohash_3.wav
20791,23272,no,.\train\audio\no\6c968bd9_nohash_4.wav
20792,23273,no,.\train\audio\no\6cb6eee7_nohash_0.wav
20793,23274,no,.\train\audio\no\6cc28ce5_nohash_0.wav
20794,23276,no,.\train\audio\no\6d1dcca6_nohash_1.wav
20795,23277,no,.\train\audio\no\6d2d3b0d_nohash_0.wav
20796,23278,no,.\train\audio\no\6d2d3b0d_nohash_1.wav
20797,23280,no,.\train\audio\no\6d818f6c_nohash_0.wav
20798,23281,no,.\train\audio\no\6d818f6c_nohash_1.wav
20799,23283,no,.\train\audio\no\6d818f6c_nohash_3.wav
20800,23284,no,.\train\audio\no\6e41a77e_nohash_0.wav
20801,23285,no,.\train\audio\no\6e41a77e_nohash_1.wav
20802,23288,no,.\train\audio\no\6e916de8_nohash_0.wav
20803,23289,no,.\train\audio\no\6e916de8_nohash_1.wav
20804,23290,no,.\train\audio\no\6f1ffef6_nohash_0.wav
20805,23291,no,.\train\audio\no\6f1ffef6_nohash_1.wav
20806,23292,no,.\train\audio\no\6f1ffef6_nohash_2.wav
20807,23294,no,.\train\audio\no\6f3458b3_nohash_0.wav
20808,23295,no,.\train\audio\no\6f5eea74_nohash_0.wav
20809,23296,no,.\train\audio\no\6f689791_nohash_0.wav
20810,23297,no,.\train\audio\no\6f7724f5_nohash_0.wav
20811,23299,no,.\train\audio\no\7061c7d1_nohash_1.wav
20812,23300,no,.\train\audio\no\7061c7d1_nohash_2.wav
20813,23301,no,.\train\audio\no\7081436f_nohash_0.wav
20814,23302,no,.\train\audio\no\708a9569_nohash_0.wav
20815,23303,no,.\train\audio\no\708b8d51_nohash_0.wav
20816,23304,no,.\train\audio\no\7096522d_nohash_0.wav
20817,23306,no,.\train\audio\no\70a00e98_nohash_1.wav
20818,23307,no,.\train\audio\no\70a00e98_nohash_2.wav
20819,23308,no,.\train\audio\no\70a00e98_nohash_3.wav
20820,23309,no,.\train\audio\no\70a00e98_nohash_4.wav
20821,23310,no,.\train\audio\no\7117fb6d_nohash_0.wav
20822,23312,no,.\train\audio\no\7117fb6d_nohash_2.wav
20823,23313,no,.\train\audio\no\712e4d58_nohash_0.wav
20824,23314,no,.\train\audio\no\712e4d58_nohash_1.wav
20825,23315,no,.\train\audio\no\712e4d58_nohash_2.wav
20826,23316,no,.\train\audio\no\712e4d58_nohash_3.wav
20827,23318,no,.\train\audio\no\716757ce_nohash_0.wav
20828,23319,no,.\train\audio\no\71aa5b54_nohash_0.wav
20829,23320,no,.\train\audio\no\71aa5b54_nohash_1.wav
20830,23321,no,.\train\audio\no\71aa5b54_nohash_2.wav
20831,23322,no,.\train\audio\no\71e6ab20_nohash_0.wav
20832,23323,no,.\train\audio\no\7211390b_nohash_0.wav
20833,23324,no,.\train\audio\no\7211390b_nohash_1.wav
20834,23326,no,.\train\audio\no\7211390b_nohash_3.wav
20835,23327,no,.\train\audio\no\7211390b_nohash_4.wav
20836,23328,no,.\train\audio\no\721f767c_nohash_0.wav
20837,23329,no,.\train\audio\no\72320401_nohash_0.wav
20838,23330,no,.\train\audio\no\723efc4c_nohash_0.wav
20839,23331,no,.\train\audio\no\723efc4c_nohash_1.wav
20840,23332,no,.\train\audio\no\7257420c_nohash_0.wav
20841,23333,no,.\train\audio\no\7303215d_nohash_0.wav
20842,23334,no,.\train\audio\no\7318280c_nohash_0.wav
20843,23335,no,.\train\audio\no\735845ab_nohash_0.wav
20844,23336,no,.\train\audio\no\735845ab_nohash_1.wav
20845,23337,no,.\train\audio\no\735845ab_nohash_2.wav
20846,23339,no,.\train\audio\no\735845ab_nohash_4.wav
20847,23340,no,.\train\audio\no\73af0c50_nohash_0.wav
20848,23341,no,.\train\audio\no\73cccfaf_nohash_0.wav
20849,23342,no,.\train\audio\no\73cccfaf_nohash_1.wav
20850,23343,no,.\train\audio\no\73dda36a_nohash_0.wav
20851,23345,no,.\train\audio\no\742d6431_nohash_0.wav
20852,23346,no,.\train\audio\no\742d6431_nohash_1.wav
20853,23347,no,.\train\audio\no\742d6431_nohash_2.wav
20854,23348,no,.\train\audio\no\742d6431_nohash_3.wav
20855,23349,no,.\train\audio\no\742d6431_nohash_4.wav
20856,23351,no,.\train\audio\no\743edf9d_nohash_0.wav
20857,23352,no,.\train\audio\no\747e69fd_nohash_0.wav
20858,23353,no,.\train\audio\no\747e69fd_nohash_1.wav
20859,23354,no,.\train\audio\no\748cb308_nohash_0.wav
20860,23355,no,.\train\audio\no\750e3e75_nohash_0.wav
20861,23356,no,.\train\audio\no\75915c90_nohash_0.wav
20862,23357,no,.\train\audio\no\75915c90_nohash_1.wav
20863,23358,no,.\train\audio\no\75b631ff_nohash_0.wav
20864,23359,no,.\train\audio\no\75b631ff_nohash_1.wav
20865,23360,no,.\train\audio\no\763188c4_nohash_0.wav
20866,23361,no,.\train\audio\no\763188c4_nohash_1.wav
20867,23362,no,.\train\audio\no\763188c4_nohash_2.wav
20868,23363,no,.\train\audio\no\763188c4_nohash_3.wav
20869,23364,no,.\train\audio\no\763188c4_nohash_4.wav
20870,23365,no,.\train\audio\no\765ffccb_nohash_0.wav
20871,23366,no,.\train\audio\no\765ffccb_nohash_1.wav
20872,23367,no,.\train\audio\no\765ffccb_nohash_2.wav
20873,23368,no,.\train\audio\no\765ffccb_nohash_3.wav
20874,23369,no,.\train\audio\no\76e53db9_nohash_0.wav
20875,23371,no,.\train\audio\no\77f185d3_nohash_0.wav
20876,23374,no,.\train\audio\no\782c1305_nohash_0.wav
20877,23375,no,.\train\audio\no\7846fd85_nohash_0.wav
20878,23376,no,.\train\audio\no\7846fd85_nohash_1.wav
20879,23377,no,.\train\audio\no\7846fd85_nohash_2.wav
20880,23378,no,.\train\audio\no\7846fd85_nohash_3.wav
20881,23380,no,.\train\audio\no\784e281a_nohash_0.wav
20882,23381,no,.\train\audio\no\78884794_nohash_0.wav
20883,23382,no,.\train\audio\no\78884794_nohash_1.wav
20884,23383,no,.\train\audio\no\78884794_nohash_2.wav
20885,23384,no,.\train\audio\no\789e4ee7_nohash_0.wav
20886,23386,no,.\train\audio\no\7ab5b8f7_nohash_0.wav
20887,23387,no,.\train\audio\no\7b2e879e_nohash_0.wav
20888,23388,no,.\train\audio\no\7b301939_nohash_0.wav
20889,23389,no,.\train\audio\no\7b301939_nohash_1.wav
20890,23390,no,.\train\audio\no\7bae88ed_nohash_0.wav
20891,23391,no,.\train\audio\no\7be5a0f3_nohash_0.wav
20892,23392,no,.\train\audio\no\7be9f58a_nohash_0.wav
20893,23393,no,.\train\audio\no\7bf801d1_nohash_0.wav
20894,23394,no,.\train\audio\no\7c1d8533_nohash_0.wav
20895,23395,no,.\train\audio\no\7c1d8533_nohash_1.wav
20896,23396,no,.\train\audio\no\7c1d8533_nohash_2.wav
20897,23397,no,.\train\audio\no\7c1d8533_nohash_3.wav
20898,23398,no,.\train\audio\no\7c1d8533_nohash_4.wav
20899,23399,no,.\train\audio\no\7c9b43f0_nohash_0.wav
20900,23400,no,.\train\audio\no\7c9b43f0_nohash_1.wav
20901,23401,no,.\train\audio\no\7cb5c0b7_nohash_1.wav
20902,23402,no,.\train\audio\no\7cf14c54_nohash_0.wav
20903,23403,no,.\train\audio\no\7cf14c54_nohash_1.wav
20904,23405,no,.\train\audio\no\7cf14c54_nohash_3.wav
20905,23406,no,.\train\audio\no\7d5f87c8_nohash_0.wav
20906,23408,no,.\train\audio\no\7d86b703_nohash_0.wav
20907,23410,no,.\train\audio\no\7dc50b88_nohash_0.wav
20908,23412,no,.\train\audio\no\7e1054e7_nohash_0.wav
20909,23413,no,.\train\audio\no\7e2d5caf_nohash_0.wav
20910,23414,no,.\train\audio\no\7e4fa1d8_nohash_0.wav
20911,23415,no,.\train\audio\no\7e556a2c_nohash_0.wav
20912,23416,no,.\train\audio\no\7e783e3f_nohash_0.wav
20913,23417,no,.\train\audio\no\7e783e3f_nohash_1.wav
20914,23418,no,.\train\audio\no\7ea032f3_nohash_0.wav
20915,23419,no,.\train\audio\no\7ea032f3_nohash_1.wav
20916,23420,no,.\train\audio\no\7ea032f3_nohash_2.wav
20917,23421,no,.\train\audio\no\7ea032f3_nohash_3.wav
20918,23422,no,.\train\audio\no\7ea032f3_nohash_4.wav
20919,23423,no,.\train\audio\no\7eee5973_nohash_0.wav
20920,23424,no,.\train\audio\no\7f74626f_nohash_0.wav
20921,23425,no,.\train\audio\no\7f74626f_nohash_1.wav
20922,23426,no,.\train\audio\no\7f74626f_nohash_2.wav
20923,23427,no,.\train\audio\no\7f74626f_nohash_3.wav
20924,23428,no,.\train\audio\no\7f74626f_nohash_4.wav
20925,23429,no,.\train\audio\no\7fd25f7c_nohash_0.wav
20926,23430,no,.\train\audio\no\7fd25f7c_nohash_1.wav
20927,23431,no,.\train\audio\no\7fd25f7c_nohash_2.wav
20928,23432,no,.\train\audio\no\7fd25f7c_nohash_3.wav
20929,23433,no,.\train\audio\no\7fd25f7c_nohash_4.wav
20930,23434,no,.\train\audio\no\7ff4fc72_nohash_0.wav
20931,23435,no,.\train\audio\no\8012c69d_nohash_0.wav
20932,23436,no,.\train\audio\no\8012c69d_nohash_1.wav
20933,23437,no,.\train\audio\no\8012c69d_nohash_2.wav
20934,23438,no,.\train\audio\no\8012c69d_nohash_3.wav
20935,23439,no,.\train\audio\no\8012c69d_nohash_4.wav
20936,23440,no,.\train\audio\no\8056e897_nohash_0.wav
20937,23441,no,.\train\audio\no\80f056c0_nohash_0.wav
20938,23442,no,.\train\audio\no\80fe1dc7_nohash_0.wav
20939,23443,no,.\train\audio\no\8134f43f_nohash_0.wav
20940,23444,no,.\train\audio\no\8134f43f_nohash_1.wav
20941,23445,no,.\train\audio\no\8134f43f_nohash_2.wav
20942,23446,no,.\train\audio\no\8134f43f_nohash_3.wav
20943,23447,no,.\train\audio\no\8134f43f_nohash_4.wav
20944,23448,no,.\train\audio\no\815f0f03_nohash_0.wav
20945,23449,no,.\train\audio\no\81a345a3_nohash_0.wav
20946,23450,no,.\train\audio\no\82305c3a_nohash_0.wav
20947,23451,no,.\train\audio\no\824e8ce5_nohash_0.wav
20948,23452,no,.\train\audio\no\825f450d_nohash_0.wav
20949,23453,no,.\train\audio\no\8281a2a8_nohash_0.wav
20950,23454,no,.\train\audio\no\8281a2a8_nohash_1.wav
20951,23455,no,.\train\audio\no\8281a2a8_nohash_2.wav
20952,23456,no,.\train\audio\no\8281a2a8_nohash_3.wav
20953,23458,no,.\train\audio\no\82b99576_nohash_0.wav
20954,23459,no,.\train\audio\no\82b99576_nohash_1.wav
20955,23460,no,.\train\audio\no\833a0279_nohash_0.wav
20956,23461,no,.\train\audio\no\834f03fe_nohash_0.wav
20957,23462,no,.\train\audio\no\834f03fe_nohash_1.wav
20958,23463,no,.\train\audio\no\834f03fe_nohash_2.wav
20959,23464,no,.\train\audio\no\834f03fe_nohash_3.wav
20960,23465,no,.\train\audio\no\834f03fe_nohash_4.wav
20961,23466,no,.\train\audio\no\837f7378_nohash_0.wav
20962,23467,no,.\train\audio\no\837f7378_nohash_1.wav
20963,23468,no,.\train\audio\no\83957201_nohash_0.wav
20964,23469,no,.\train\audio\no\83c9e7e6_nohash_0.wav
20965,23470,no,.\train\audio\no\840eab5a_nohash_0.wav
20966,23471,no,.\train\audio\no\8442ea62_nohash_0.wav
20967,23472,no,.\train\audio\no\8494fba8_nohash_0.wav
20968,23473,no,.\train\audio\no\8494fba8_nohash_1.wav
20969,23474,no,.\train\audio\no\84bf12ff_nohash_0.wav
20970,23475,no,.\train\audio\no\84bf12ff_nohash_1.wav
20971,23476,no,.\train\audio\no\84d1e469_nohash_0.wav
20972,23477,no,.\train\audio\no\84d1e469_nohash_1.wav
20973,23478,no,.\train\audio\no\84d1e469_nohash_2.wav
20974,23480,no,.\train\audio\no\8523766b_nohash_1.wav
20975,23481,no,.\train\audio\no\8549f25d_nohash_0.wav
20976,23482,no,.\train\audio\no\8549f25d_nohash_1.wav
20977,23483,no,.\train\audio\no\85834399_nohash_0.wav
20978,23484,no,.\train\audio\no\85834399_nohash_1.wav
20979,23485,no,.\train\audio\no\85834399_nohash_2.wav
20980,23486,no,.\train\audio\no\8625475c_nohash_0.wav
20981,23487,no,.\train\audio\no\863880b7_nohash_0.wav
20982,23488,no,.\train\audio\no\863880b7_nohash_1.wav
20983,23489,no,.\train\audio\no\86478fab_nohash_0.wav
20984,23490,no,.\train\audio\no\86b89661_nohash_0.wav
20985,23491,no,.\train\audio\no\86cb59b2_nohash_0.wav
20986,23492,no,.\train\audio\no\86cb59b2_nohash_1.wav
20987,23493,no,.\train\audio\no\86cb59b2_nohash_2.wav
20988,23494,no,.\train\audio\no\86cb59b2_nohash_3.wav
20989,23495,no,.\train\audio\no\86f12ac0_nohash_0.wav
20990,23496,no,.\train\audio\no\86f12ac0_nohash_1.wav
20991,23497,no,.\train\audio\no\86fa2dcd_nohash_1.wav
20992,23498,no,.\train\audio\no\87014d40_nohash_0.wav
20993,23499,no,.\train\audio\no\87014d40_nohash_1.wav
20994,23500,no,.\train\audio\no\876c84d6_nohash_0.wav
20995,23501,no,.\train\audio\no\876c84d6_nohash_1.wav
20996,23503,no,.\train\audio\no\8781f4c1_nohash_0.wav
20997,23504,no,.\train\audio\no\88053e92_nohash_0.wav
20998,23505,no,.\train\audio\no\88053e92_nohash_1.wav
20999,23507,no,.\train\audio\no\881583a6_nohash_0.wav
21000,23508,no,.\train\audio\no\881583a6_nohash_1.wav
21001,23509,no,.\train\audio\no\881583a6_nohash_2.wav
21002,23510,no,.\train\audio\no\8830e17f_nohash_0.wav
21003,23511,no,.\train\audio\no\8830e17f_nohash_1.wav
21004,23512,no,.\train\audio\no\8830e17f_nohash_2.wav
21005,23513,no,.\train\audio\no\8830e17f_nohash_3.wav
21006,23514,no,.\train\audio\no\8830e17f_nohash_4.wav
21007,23515,no,.\train\audio\no\884ae8e1_nohash_0.wav
21008,23516,no,.\train\audio\no\884ae8e1_nohash_1.wav
21009,23517,no,.\train\audio\no\888a0c49_nohash_0.wav
21010,23518,no,.\train\audio\no\888a0c49_nohash_1.wav
21011,23519,no,.\train\audio\no\888a0c49_nohash_2.wav
21012,23522,no,.\train\audio\no\88a487ce_nohash_0.wav
21013,23523,no,.\train\audio\no\88a487ce_nohash_1.wav
21014,23524,no,.\train\audio\no\88f3719f_nohash_0.wav
21015,23525,no,.\train\audio\no\88f8a99c_nohash_0.wav
21016,23526,no,.\train\audio\no\88f8a99c_nohash_1.wav
21017,23527,no,.\train\audio\no\890e4ee2_nohash_0.wav
21018,23528,no,.\train\audio\no\8910e5ef_nohash_0.wav
21019,23529,no,.\train\audio\no\8910e5ef_nohash_1.wav
21020,23530,no,.\train\audio\no\8931f494_nohash_0.wav
21021,23531,no,.\train\audio\no\89d6d11e_nohash_0.wav
21022,23532,no,.\train\audio\no\89d6d11e_nohash_1.wav
21023,23533,no,.\train\audio\no\89f3ab7d_nohash_0.wav
21024,23535,no,.\train\audio\no\89f680f3_nohash_0.wav
21025,23536,no,.\train\audio\no\89f680f3_nohash_1.wav
21026,23537,no,.\train\audio\no\8a194ee6_nohash_0.wav
21027,23538,no,.\train\audio\no\8a194ee6_nohash_1.wav
21028,23539,no,.\train\audio\no\8a1c449e_nohash_0.wav
21029,23540,no,.\train\audio\no\8a1c449e_nohash_1.wav
21030,23541,no,.\train\audio\no\8a28231e_nohash_0.wav
21031,23542,no,.\train\audio\no\8a325749_nohash_0.wav
21032,23543,no,.\train\audio\no\8a5acefd_nohash_0.wav
21033,23544,no,.\train\audio\no\8a744054_nohash_0.wav
21034,23545,no,.\train\audio\no\8bbd98d0_nohash_0.wav
21035,23546,no,.\train\audio\no\8bf6acb9_nohash_0.wav
21036,23547,no,.\train\audio\no\8c3c4715_nohash_0.wav
21037,23548,no,.\train\audio\no\8c4854bc_nohash_0.wav
21038,23549,no,.\train\audio\no\8c7c9168_nohash_0.wav
21039,23550,no,.\train\audio\no\8c7f81df_nohash_0.wav
21040,23551,no,.\train\audio\no\8c7f81df_nohash_1.wav
21041,23552,no,.\train\audio\no\8d4cdc60_nohash_0.wav
21042,23554,no,.\train\audio\no\8d9cc260_nohash_1.wav
21043,23555,no,.\train\audio\no\8dc26a15_nohash_0.wav
21044,23556,no,.\train\audio\no\8dc26a15_nohash_1.wav
21045,23558,no,.\train\audio\no\8dd788d8_nohash_0.wav
21046,23559,no,.\train\audio\no\8dd788d8_nohash_1.wav
21047,23560,no,.\train\audio\no\8e05039f_nohash_0.wav
21048,23561,no,.\train\audio\no\8e05039f_nohash_1.wav
21049,23562,no,.\train\audio\no\8e05039f_nohash_2.wav
21050,23563,no,.\train\audio\no\8e05039f_nohash_3.wav
21051,23564,no,.\train\audio\no\8e05039f_nohash_4.wav
21052,23565,no,.\train\audio\no\8e884ec4_nohash_0.wav
21053,23567,no,.\train\audio\no\8eb4a1bf_nohash_1.wav
21054,23568,no,.\train\audio\no\8eb4a1bf_nohash_2.wav
21055,23569,no,.\train\audio\no\8eb4a1bf_nohash_3.wav
21056,23570,no,.\train\audio\no\8eb4a1bf_nohash_4.wav
21057,23571,no,.\train\audio\no\8ec6dab6_nohash_0.wav
21058,23573,no,.\train\audio\no\8ec6dab6_nohash_2.wav
21059,23574,no,.\train\audio\no\8ed25ef8_nohash_0.wav
21060,23575,no,.\train\audio\no\8ed25ef8_nohash_1.wav
21061,23576,no,.\train\audio\no\8f3f252c_nohash_0.wav
21062,23577,no,.\train\audio\no\8f4c551f_nohash_0.wav
21063,23578,no,.\train\audio\no\8f4c551f_nohash_1.wav
21064,23579,no,.\train\audio\no\8f4c551f_nohash_2.wav
21065,23580,no,.\train\audio\no\8f4c551f_nohash_3.wav
21066,23581,no,.\train\audio\no\8f4c551f_nohash_4.wav
21067,23582,no,.\train\audio\no\8ff44869_nohash_0.wav
21068,23583,no,.\train\audio\no\8ff44869_nohash_1.wav
21069,23584,no,.\train\audio\no\902258bb_nohash_0.wav
21070,23585,no,.\train\audio\no\9080f6d3_nohash_0.wav
21071,23586,no,.\train\audio\no\90b0b91a_nohash_0.wav
21072,23587,no,.\train\audio\no\90b0b91a_nohash_1.wav
21073,23588,no,.\train\audio\no\90b0b91a_nohash_2.wav
21074,23589,no,.\train\audio\no\90b0b91a_nohash_3.wav
21075,23590,no,.\train\audio\no\90b94017_nohash_0.wav
21076,23591,no,.\train\audio\no\90b94017_nohash_1.wav
21077,23592,no,.\train\audio\no\918a2473_nohash_0.wav
21078,23593,no,.\train\audio\no\918a2473_nohash_1.wav
21079,23594,no,.\train\audio\no\918a2473_nohash_2.wav
21080,23595,no,.\train\audio\no\918a2473_nohash_3.wav
21081,23596,no,.\train\audio\no\918a2473_nohash_4.wav
21082,23597,no,.\train\audio\no\9190045a_nohash_0.wav
21083,23599,no,.\train\audio\no\919d3c0e_nohash_1.wav
21084,23600,no,.\train\audio\no\91d5933a_nohash_0.wav
21085,23602,no,.\train\audio\no\9229bff9_nohash_0.wav
21086,23603,no,.\train\audio\no\924c1a04_nohash_0.wav
21087,23604,no,.\train\audio\no\92a9c5e6_nohash_0.wav
21088,23605,no,.\train\audio\no\92a9c5e6_nohash_1.wav
21089,23606,no,.\train\audio\no\92a9c5e6_nohash_2.wav
21090,23607,no,.\train\audio\no\92a9c5e6_nohash_3.wav
21091,23608,no,.\train\audio\no\92a9c5e6_nohash_4.wav
21092,23609,no,.\train\audio\no\92b2bf59_nohash_0.wav
21093,23610,no,.\train\audio\no\93ec8b84_nohash_0.wav
21094,23611,no,.\train\audio\no\93ec8b84_nohash_1.wav
21095,23612,no,.\train\audio\no\93f30cc4_nohash_0.wav
21096,23613,no,.\train\audio\no\94de6a6a_nohash_0.wav
21097,23614,no,.\train\audio\no\94de6a6a_nohash_1.wav
21098,23615,no,.\train\audio\no\94de6a6a_nohash_2.wav
21099,23616,no,.\train\audio\no\94de6a6a_nohash_3.wav
21100,23617,no,.\train\audio\no\94de6a6a_nohash_4.wav
21101,23618,no,.\train\audio\no\951cac20_nohash_0.wav
21102,23619,no,.\train\audio\no\951cac20_nohash_1.wav
21103,23620,no,.\train\audio\no\951cac20_nohash_2.wav
21104,23622,no,.\train\audio\no\953fe1ad_nohash_0.wav
21105,23623,no,.\train\audio\no\953fe1ad_nohash_1.wav
21106,23624,no,.\train\audio\no\953fe1ad_nohash_2.wav
21107,23625,no,.\train\audio\no\953fe1ad_nohash_3.wav
21108,23626,no,.\train\audio\no\953fe1ad_nohash_4.wav
21109,23627,no,.\train\audio\no\9587481f_nohash_0.wav
21110,23628,no,.\train\audio\no\9587481f_nohash_1.wav
21111,23629,no,.\train\audio\no\96105282_nohash_0.wav
21112,23631,no,.\train\audio\no\9637f43f_nohash_1.wav
21113,23632,no,.\train\audio\no\9637f43f_nohash_2.wav
21114,23633,no,.\train\audio\no\964e8cfd_nohash_0.wav
21115,23634,no,.\train\audio\no\964e8cfd_nohash_1.wav
21116,23635,no,.\train\audio\no\964e8cfd_nohash_2.wav
21117,23636,no,.\train\audio\no\964e8cfd_nohash_3.wav
21118,23637,no,.\train\audio\no\964e8cfd_nohash_4.wav
21119,23638,no,.\train\audio\no\96a48d28_nohash_0.wav
21120,23639,no,.\train\audio\no\96a48d28_nohash_1.wav
21121,23640,no,.\train\audio\no\96a48d28_nohash_2.wav
21122,23641,no,.\train\audio\no\96a48d28_nohash_3.wav
21123,23642,no,.\train\audio\no\96a48d28_nohash_4.wav
21124,23643,no,.\train\audio\no\96ab6565_nohash_0.wav
21125,23645,no,.\train\audio\no\96ab6565_nohash_2.wav
21126,23646,no,.\train\audio\no\96ab6565_nohash_3.wav
21127,23647,no,.\train\audio\no\96ab6565_nohash_4.wav
21128,23648,no,.\train\audio\no\96c67073_nohash_0.wav
21129,23649,no,.\train\audio\no\96c67073_nohash_1.wav
21130,23650,no,.\train\audio\no\96c67073_nohash_2.wav
21131,23651,no,.\train\audio\no\96cd0255_nohash_0.wav
21132,23652,no,.\train\audio\no\96d5276f_nohash_0.wav
21133,23653,no,.\train\audio\no\96d5276f_nohash_1.wav
21134,23654,no,.\train\audio\no\9712cce0_nohash_0.wav
21135,23656,no,.\train\audio\no\9799379a_nohash_1.wav
21136,23657,no,.\train\audio\no\97ae8b25_nohash_0.wav
21137,23658,no,.\train\audio\no\97f4c236_nohash_0.wav
21138,23660,no,.\train\audio\no\97f4c236_nohash_2.wav
21139,23661,no,.\train\audio\no\97f4c236_nohash_3.wav
21140,23662,no,.\train\audio\no\97f4c236_nohash_4.wav
21141,23663,no,.\train\audio\no\981e2a16_nohash_0.wav
21142,23664,no,.\train\audio\no\981e2a16_nohash_1.wav
21143,23665,no,.\train\audio\no\9886d8bf_nohash_0.wav
21144,23666,no,.\train\audio\no\9886d8bf_nohash_1.wav
21145,23667,no,.\train\audio\no\9886d8bf_nohash_2.wav
21146,23668,no,.\train\audio\no\9886d8bf_nohash_3.wav
21147,23669,no,.\train\audio\no\9886d8bf_nohash_4.wav
21148,23670,no,.\train\audio\no\988e2f9a_nohash_0.wav
21149,23671,no,.\train\audio\no\988e2f9a_nohash_1.wav
21150,23672,no,.\train\audio\no\988e2f9a_nohash_2.wav
21151,23673,no,.\train\audio\no\989a2213_nohash_0.wav
21152,23674,no,.\train\audio\no\99a9b015_nohash_0.wav
21153,23675,no,.\train\audio\no\99a9b015_nohash_1.wav
21154,23677,no,.\train\audio\no\9a356ab9_nohash_0.wav
21155,23678,no,.\train\audio\no\9a3f97f8_nohash_0.wav
21156,23679,no,.\train\audio\no\9a43b64b_nohash_0.wav
21157,23680,no,.\train\audio\no\9a43b64b_nohash_1.wav
21158,23681,no,.\train\audio\no\9a69672b_nohash_0.wav
21159,23682,no,.\train\audio\no\9a69672b_nohash_1.wav
21160,23683,no,.\train\audio\no\9a69672b_nohash_2.wav
21161,23684,no,.\train\audio\no\9a69672b_nohash_3.wav
21162,23685,no,.\train\audio\no\9a69672b_nohash_4.wav
21163,23686,no,.\train\audio\no\9a7c1f83_nohash_0.wav
21164,23687,no,.\train\audio\no\9a7c1f83_nohash_1.wav
